duration timestamp
1 	 325899.5336780548
1 	 325899.6391470432
1 	 325899.743260026
1 	 325899.8534860611
1 	 325899.9621850252
1 	 325900.0643199682
1 	 325900.168743968
1 	 325900.2736890316
1 	 325900.3850029707
1 	 325900.49621903896
1 	 325900.6020230055
1 	 325900.7177360058
1 	 325900.8204420805
1 	 325900.92576503754
1 	 325901.02959799767
1 	 325901.13144207
1 	 325901.24081397057
1 	 325901.34546101093
1 	 325901.45002400875
1 	 325901.5510029793
1 	 325901.6554709673
1 	 325901.7691320181
1 	 325901.8761019707
1 	 325901.98119199276
1 	 325902.08643996716
1 	 325902.19546198845
1 	 325902.3011029959
1 	 325902.4026670456
1 	 325902.50742805004
1 	 325902.6310670376
1 	 325902.8066190481
1 	 325902.94868505
1 	 325903.0778660774
1 	 325903.1916680336
1 	 325903.2976549864
1 	 325903.40592205524
1 	 325903.5135960579
1 	 325903.6294350624
1 	 325903.7362010479
1 	 325903.8605520725
1 	 325903.96274101734
1 	 325904.0683339834
1 	 325904.17397999763
1 	 325904.2759490013
1 	 325904.3808339834
1 	 325904.4824010134
1 	 325904.5826950073
1 	 325904.68225097656
1 	 325905.5210570097
1 	 325905.6877449751
1 	 325905.8611290455
1 	 325906.0527089834
1 	 325906.18220698833
1 	 325906.29718506336
1 	 325906.4236410856
1 	 325906.5317900181
1 	 325906.6464049816
1 	 325906.7493510246
1 	 325906.9241490364
1 	 325907.04673206806
1 	 325907.1612750292
1 	 325907.2695940733
1 	 325907.3706870079
1 	 325907.47153806686
1 	 325907.57138097286
1 	 325907.67101597786
1 	 325907.76665496826
1 	 325907.8726680279
1 	 325907.97334599495
1 	 325908.1307929754
1 	 325908.2585070133
1 	 325908.370724082
1 	 325908.47617805004
1 	 325908.581084013
1 	 325909.0078560114
1 	 325909.13561201096
1 	 325909.24324703217
1 	 325909.35130405426
1 	 325909.4626699686
1 	 325909.5636640787
1 	 325909.72047901154
1 	 325909.8240530491
1 	 325909.92152297497
1 	 325910.0234410763
1 	 325910.1243300438
1 	 325910.2282650471
1 	 325910.32512307167
1 	 325910.43367898464
1 	 325910.5337229967
1 	 325910.630802989
1 	 325910.73295998573
1 	 325910.83313405514
1 	 325910.93314397335
1 	 325911.03191804886
1 	 325911.133292079
1 	 325911.2396889925
1 	 325911.58021199703
1 	 325912.9065810442
1 	 325913.065844059
1 	 325913.1859329939
1 	 325913.2976950407
1 	 325913.412528038
1 	 325913.51585400105
1 	 325913.6249719858
1 	 325913.72971606255
1 	 325913.8322529793
1 	 325913.9378709793
1 	 325914.0429480076
1 	 325914.2309590578
1 	 325914.3454860449
1 	 325914.4486069679
1 	 325914.5550420284
1 	 325914.6629459858
1 	 325914.77156603336
1 	 325914.88055706024
1 	 325914.98234701157
1 	 325915.0846750736
1 	 325915.1837480068
1 	 325915.2908400297
1 	 325915.39360904694
1 	 325915.4927330017
1 	 325915.63829505444
1 	 325915.74118101597
1 	 325915.8424950838
1 	 325915.96296203136
1 	 325916.06570601463
1 	 325916.1608810425
1 	 325916.25817000866
1 	 325916.3522440195
1 	 325916.44823896885
1 	 325916.5445560217
1 	 325917.0469610691
1 	 325917.1835169792
1 	 325917.4469450712
1 	 325917.65130007267
1 	 325917.7652029991
1 	 325917.87144601345
1 	 325917.9732350111
1 	 325918.06946003437
1 	 325918.1676720381
1 	 325918.26252007484
1 	 325918.3593040705
1 	 325918.45342600346
1 	 325918.5501869917
1 	 325918.64452397823
1 	 325918.7408480644
1 	 325918.8353689909
1 	 325918.9369599819
1 	 325919.03399407864
1 	 325919.12838196754
1 	 325919.22680699825
1 	 325919.32269001007
1 	 325919.42703700066
1 	 325919.5390020609
1 	 325919.6398230791
1 	 325919.73878002167
1 	 325919.8392369747
1 	 325919.9342830181
1 	 325920.03067207336
1 	 325920.129371047
1 	 325920.22362697124
1 	 325920.31965506077
1 	 325920.41389501095
1 	 325920.513718009
1 	 325920.608618021
1 	 325920.70954704285
1 	 325920.8150110245
1 	 325920.9126330614
1 	 325921.0500199795
1 	 325921.21520507336
1 	 325921.3336610794
1 	 325921.43776500225
1 	 325921.5396440029
1 	 325921.63753807545
1 	 325921.7372289896
1 	 325921.8338739872
1 	 325921.933232069
1 	 325922.02964401245
1 	 325922.1263010502
1 	 325922.22106802464
1 	 325922.3172390461
1 	 325922.41183805466
1 	 325922.515625
1 	 325922.61005198956
1 	 325922.70472705364
1 	 325922.8005809784
1 	 325922.95011401176
1 	 325923.0771280527
1 	 325923.17852699757
1 	 325923.2778509855
1 	 325923.37797904015
1 	 325923.4739910364
1 	 325923.5656670332
1 	 325923.6643240452
1 	 325923.9534749985
1 	 325924.0637409687
1 	 325924.16852808
1 	 325924.2640770674
1 	 325924.35971200466
1 	 325924.49479198456
1 	 325924.59774303436
1 	 325924.69013106823
1 	 325924.787093997
1 	 325924.88477504253
1 	 325924.9794239998
1 	 325925.0761450529
1 	 325925.1698960066
1 	 325925.26024603844
1 	 325925.35619199276
1 	 325925.6196010113
1 	 325925.71576702595
1 	 325925.81202697754
1 	 325925.9040670395
1 	 325925.99823498726
1 	 325926.1249420643
1 	 325926.22336804867
1 	 325926.3197289705
1 	 325926.41320705414
1 	 325926.5032670498
1 	 325926.5931420326
1 	 325926.6851750612
1 	 325926.7760800123
1 	 325926.8689659834
1 	 325926.9634760618
1 	 325927.06188106537
1 	 325927.15609908104
1 	 325927.24829006195
1 	 325927.8840550184
1 	 325927.9984769821
1 	 325928.0954120159
1 	 325928.1897460222
1 	 325928.28011107445
1 	 325928.3720430136
1 	 325928.4591779709
1 	 325928.54839503765
1 	 325928.63495504856
1 	 325928.7241820097
1 	 325928.81112504005
1 	 325928.9000200033
1 	 325928.99008500576
1 	 325931.6853710413
1 	 325931.7925720215
1 	 325931.892332077
1 	 325932.02383697033
1 	 325932.1189980507
1 	 325932.2183640003
1 	 325932.3069410324
1 	 325932.408149004
1 	 325932.50797498226
1 	 325932.59828305244
1 	 325932.6849490404
1 	 325932.78094804287
1 	 325932.8696410656
1 	 325932.95770800114
1 	 325933.04417300224
1 	 325933.1301109791
1 	 325933.2183099985
1 	 325933.3055770397
1 	 325933.39428305626
1 	 325933.48034000397
1 	 325933.56830501556
1 	 325933.65683698654
1 	 325933.8043900728
1 	 325933.9234790802
1 	 325934.0282250643
1 	 325934.12898004055
1 	 325934.2227500677
1 	 325934.31605005264
1 	 325934.4124510288
1 	 325934.5048210621
1 	 325934.59403407574
1 	 325934.69174802303
1 	 325934.9544830322
1 	 325935.1160310507
1 	 325935.2499359846
1 	 325935.3534049988
1 	 325935.44758701324
1 	 325935.5431820154
1 	 325935.6377000809
1 	 325935.7269589901
1 	 325935.8231240511
1 	 325935.91044199467
1 	 325936.072026968
1 	 325936.16567897797
1 	 325936.25591802597
1 	 325936.346552968
1 	 325936.4351580143
1 	 325936.5230640173
1 	 325936.612390995
1 	 325936.7060060501
1 	 325936.7921040058
1 	 325936.88067507744
1 	 325936.9672219753
1 	 325937.05591499805
1 	 325937.14092206955
1 	 325937.2283990383
1 	 325937.3182590008
1 	 325937.4118800163
1 	 325937.49783599377
1 	 325937.5864020586
1 	 325937.67231702805
1 	 325937.75837802887
1 	 325938.2263560295
1 	 325938.3269879818
1 	 325938.4222570658
1 	 325938.51134598255
1 	 325938.60132598877
1 	 325938.68833208084
1 	 325938.78154301643
1 	 325938.88409399986
1 	 325938.96949601173
1 	 325939.0586900711
1 	 325939.7354670763
1 	 325940.08469605446
1 	 325940.1830869913
1 	 325940.2731310129
1 	 325940.3591749668
1 	 325940.44332003593
1 	 325940.5279279947
1 	 325940.61517703533
1 	 325940.70143699646
1 	 325940.7837430239
1 	 325940.8723870516
1 	 325940.95510303974
1 	 325941.0386040211
1 	 325941.1208280325
1 	 325941.2046340704
1 	 325941.2872120142
1 	 325941.36858701706
1 	 325941.4552410841
1 	 325941.53673803806
1 	 325941.6274840832
1 	 325941.7103060484
1 	 325941.7995580435
1 	 325941.88628304005
1 	 325941.97067403793
1 	 325942.0526430607
1 	 325942.13702607155
1 	 325942.2196620703
1 	 325942.3005770445
1 	 325942.38759303093
1 	 325942.4685740471
1 	 325942.5530400276
1 	 325942.6381750107
1 	 325942.7221850157
1 	 325942.80351507664
1 	 325942.97496700287
1 	 325943.07708501816
1 	 325943.17128896713
1 	 325943.25977504253
1 	 325943.3501610756
1 	 325943.43674600124
1 	 325943.5258899927
1 	 325943.6293179989
1 	 325943.71965801716
1 	 325943.8062469959
1 	 325943.89622604847
1 	 325943.98307299614
1 	 325944.06783401966
1 	 325944.15353000164
1 	 325944.2367050648
1 	 325944.32450699806
1 	 325944.40795099735
1 	 325944.49302101135
1 	 325944.57641506195
1 	 325944.6586830616
1 	 325944.74803602695
1 	 325944.8314139843
1 	 325944.9171819687
1 	 325944.9998600483
1 	 325945.084354043
1 	 325945.1667660475
1 	 325945.252704978
1 	 325945.33659398556
1 	 325945.4267140627
1 	 325945.50985598564
1 	 325945.5976719856
1 	 325945.6873910427
1 	 325945.77058303356
1 	 325945.8788419962
1 	 325945.9621859789
1 	 325946.04793798923
1 	 325946.1306730509
1 	 325946.21646904945
1 	 325946.3035399914
1 	 325946.3888989687
1 	 325946.4718300104
1 	 325946.5568180084
1 	 325946.6399860382
1 	 325946.7260789871
1 	 325946.81147301197
1 	 325946.89450097084
1 	 325946.979550004
1 	 325947.0628399849
1 	 325947.33181107044
1 	 325947.40443503857
1 	 325947.47266602516
1 	 325947.53749001026
1 	 325947.6019359827
1 	 325947.6675109863
1 	 325947.7317559719
1 	 325948.198974967
1 	 325948.2916380167
1 	 325948.3634790182
1 	 325948.4298030138
1 	 325948.4971270561
1 	 325948.5618749857
1 	 325948.62649202347
1 	 325948.6923099756
1 	 325948.7594280243
1 	 325948.82794201374
1 	 325948.8925499916
1 	 325948.9556120634
1 	 325949.02131700516
1 	 325949.0846840143
1 	 325949.1500990391
1 	 325949.2137839794
1 	 325949.2791349888
1 	 325949.3456799984
1 	 325949.40921497345
1 	 325949.4747890234
1 	 325949.5382540226
1 	 325949.60120499134
1 	 325949.6678689718
1 	 325949.7341660261
1 	 325949.79978597164
1 	 325949.86759603024
1 	 325949.93052506447
1 	 325949.995429039
1 	 325950.0584230423
1 	 325950.1265450716
1 	 325950.1901990175
1 	 325950.25804901123
1 	 325950.32725298405
1 	 325950.39142906666
1 	 325950.45711004734
1 	 325950.52055597305
1 	 325950.58357298374
1 	 325950.65211999416
1 	 325950.7157139778
1 	 325950.77943098545
1 	 325950.84427404404
1 	 325950.906709075
1 	 325950.9709570408
1 	 325951.03379297256
1 	 325951.0965089798
1 	 325951.16186606884
1 	 325951.2246210575
1 	 325951.289681077
1 	 325951.35334408283
1 	 325951.4161710739
1 	 325951.48030102253
1 	 325951.7941939831
1 	 325951.876109004
1 	 325951.9434989691
1 	 325952.00885105133
1 	 325952.07658302784
1 	 325952.1413240433
1 	 325952.20489501953
1 	 325952.2741750479
1 	 325952.3389199972
1 	 325952.47457396984
1 	 325952.5572459698
1 	 325952.62995505333
1 	 325952.7008340359
1 	 325952.77209305763
1 	 325952.8412460089
1 	 325952.907310009
1 	 325953.0293210745
1 	 325953.09747600555
1 	 325953.1606940031
1 	 325953.2819930315
1 	 325953.36740100384
1 	 325953.4507790804
1 	 325953.51977205276
1 	 325953.5833209753
1 	 325953.6460020542
1 	 325953.7104539871
1 	 325953.7718780041
1 	 325953.83555305004
1 	 325953.89711999893
1 	 325953.95908403397
1 	 325954.02611398697
1 	 325954.0878009796
1 	 325954.1491650343
1 	 325954.212741971
1 	 325954.27445304394
1 	 325954.33547604084
1 	 325954.3985840082
1 	 325954.4603880644
1 	 325954.5225300789
1 	 325954.5830670595
1 	 325955.25666701794
1 	 325955.4290289879
1 	 325955.5232319832
1 	 325955.59515702724
1 	 325955.665749073
1 	 325955.73074805737
1 	 325955.79486608505
1 	 325955.86034202576
1 	 325955.9232250452
1 	 325955.98580408096
1 	 325956.0510970354
1 	 325956.1152740717
1 	 325956.179872036
1 	 325956.24204802513
1 	 325956.3039389849
1 	 325956.3793359995
1 	 325956.4457499981
77 	 326008.33249902725
0 	 326511.07825505733
0 	 327014.3035030365
1 	 327519.3479219675
0 	 328020.36810302734
0 	 328520.58877408504
1 	 329024.7942080498
1 	 329529.5530940294
1 	 330034.53551101685
1 	 330536.19471907616
1 	 331036.5791389942
1 	 331541.48240697384
1 	 332041.92995500565
1 	 332543.2631070614
1 	 333043.42242503166
1 	 333548.4636660814
2 	 334052.47134006023
